publisher_id,publisher
8303,Stelex Software
8304,GamerCrewTV
8305,Zero One
8306,Oscar Kenneth Albero Ingles
8307,Trifulca Force
8308,Crystalmesh Studios
8309,Ken Koji
8310,Videojuegos Fermín
8311,MoreFromIT Sp. z o.o.
8312,King Key Games
8313,Happy Bat
8314,Credici
8315,MFAFB Games LLC
8316,Made of Bits
8317,Gamepainters
8318,Plan B
8319,Nib Games
8320,SYLPH
8321,Hongyuan Game
8322,iDEACLOUD inc.
8323,Trapped
8324,Octopus 8 Studios
8325,Binary Souls
8326,RF
8327,cloneZone
8328,Lemonauts
8329,Ludi Dorici
8330,Sun Labyrinth LLC
8331,"Antaria, LLC"
8332,Accordion Games
8333,Broke Astronaut
8334,DHTstudios LLC
8335,Team Syukino
8336,"Shanghai Niuka Network Technology Co.,Ltd."
8337,AliveGameStudio
8338,Layton Hawkes
8339,ExclexGame
8340,Xperiencia Virtual
8341,Rebusmind
8342,Advanced Interactive Gaming Ltd.
8343,Chano H. Hansen
8344,Sijawa Production
8345,Puzzle: Underwater World
8346,Urban_People
8347,VR Triber
8348,Interstellar Tortoise
8349,APPLEMINT
8350,Lone Artisan Games
8351,Woblyware
8352,Rusty Oak
8353,Poysky Productions
8354,Oasis Games
8355,Back To Basics Gaming 
8356,VAnight
8357,Gustsoft
8358,Lockem Reality
8359,Narko Games
8360,Castle Production Services
8361,Epsilon Games
8362,Nomad Assembly
8363,Mirabolis Studios
8364,Flaming Bat Studios
8365,LamLav
8366,Antispace Studios
8367,Rising Fun Games
8368,Drew Wallace
8369,CJWorks
8370,Verdict Studios LLC
8371,Jan Company
8372,Liam Doherty
8373,Super Awesome Hyper Dimensional Mega Team
8374,Rainbow Duck
8375,Flurry Game Studios
8376,Team OctoPoodle
8377,TheBlavas
8378,No More Robots
8379,Zelun
8380,Deimos Games
8381,BOBAFETTA
8382,LIUTING
8383,CodeWorks
8384,Pandamonium Games Design
8385,INTO GAMES
8386,Ironbell
8387,Not a Prototype games
8388,Anarch Entertainment
8389, s_unk
8390,Vice Age
8391,PodShoh Studio
8392,Hannes Delbeke
8393,New Atlantis Games
8394,NEOWIZ
8395,Seize Studios
8396,Jakub Klementewicz
8397,Berdochan
8398,Snowflurry Entertainment
8399,Software Geezers
8400,BVG Software Group
8401,Capiproducts
8402,"Atlas ""Incawporated"""
8403,68k Studios
8404,Bromio
8405,Mikhail Ramanousk
8406,Robert Borghese
8407,Masterstrike
8408,Parakite LTD
8409,Coven Games
8410,Rhino Dev
8411,Brendan Wiltshire
8412,PalfreyGames
8413,Wisdom Emprie	
8414,Sike Studios
8415,Indigo Entertainment
8416,doorfortyfour
8417,Codrer
8418,Pegnio Ltd
8419,BOMBZ
8420,Matthew.P
8421,发胶事务所 Hairgel Agency
8422,skrimm8
8423,"Ottercopter Studios, LLC"
8424,SeekSick6
8425,Keith Burgun Games
8426,ThoseBros Entertainment 
8427,Talpel Games
8428,Archiact
8429,Tyler Paulley
8430,A Mazeing Tower Defense
8431,Simple Interactive Games
8432,A and F studios
8433,InterServ International
8434,Reversed Interactive
8435,Fabio Biancarelli
8436,Ingeniousfun
8437,"Glyphs in Lines, LLC"
8438,Golden Age Creative
8439,David Zeiser
8440,Hatfuls Games
8441,PriorityGames
8442,Alien Octopus Studio
8443,FirstSeed
8444,spdr870
8445,"Atari, Inc."
8446,56 Game Studios
8447,Bertalan Zoltán e.v.
8448,IHM Studio
8449,RaleachGamesStudio
8450,Tooth Decay Entertainment
8451,Zac
8452,IDJ Games
8453,一杯烟雨游戏工作室
8454,"VR Dreams Technology Co.,Ltd"
8455,PleasingFungus Games
8456,Mermaid VR Inc.
8457,Ferman Studio
8458,张公子
8459,abstract garden
8460,Muggle
8461,FIVE12 GAMES LTD
8462,Leprechaun Games
8463,Robert J. Deutsch
8464,Jordan Allen
8465,Fibrum Limited
8466,Kittik Game Studio
8467,Lobaki
8468,FKgames
8469,FireBurnGames
8470,Phil Blank
8471,Spacevb Studio
8472,Sinister Cyclops Game Studio
8473,Eder Gabriel
8474,Adage Games
8475,Fast Fall Studios
8476,Emre Tanirgan
8477,Coconut Shavers
8478,HuaYiGame
8479,Cybergrotex
8480,Anton Shatalov
8481,Hikati Games LLC
8482,MIROWIN
8483,Outlaw
8484,Tomi Syväjärvi
8485,Gorbachev V.A.
8486,Second Avenue Learning
8487,Donbass Games
8488,nonPareil Institute
8489,Peddler Games
8490,Digital Domain
8491,Boxhead Games
8492,Amazastrophic
8493,Heroes Productions
8494,Threevol
8495,SDC Ventures
8496,Bill Lazos
8497,NaissusWorks
8498,"Massive Catapult Creative, Inc."
8499,League of Sweat Ent.
8500,Mythos Method
8501,Marafigogames
8502,PixelBrain Studio
8503,Nanite Storm
8504,EvolVR Games Ltd.
8505,Happinet
8506,ZoR Dev
8507,Night Whale
8508,Christopher Howard
8509,Exploding Tuba Studios
8510,Dark Polygon Ltda.
8511,Loresoft
8512,Tantrum North America
8513,Mike Laraman
8514,Decerion
8515,Wouter van Oortmerssen
8516,Team 7 Lives
8517,"MAMMOSSIX Co., Ltd."
8518,微信公众号：萌石
8519,Destinations VR
8520,Tea & Cake Games
8521,CINEMUR
8522,Samu
8523,LongShip LLC
8524,Unknown Origin Games Inc
8525,Evan Rogers
8526,Tyler Pomplon
8527,Hendrik Felix Pohl
8528,Atari Inc
8529,Denki Gaka
8530,Arcani Interactive
8531,Frost Studios
8532,Jaydeb
8533,Wegame
8534,Ascendence Studios
8535,tengenstudio
8536,Sticky Studios
8537,Stroe Andrei
8538,"Chongqing Shangshixuan Technology Co., Ltd.,"
8539,Patriot Game Studio
8540,Sinergia Studios
8541,Yo252yo
8542,MLG Games
8543,Besedka
8544,Visigames
8545,TarasB
8546,Octopi is not a Word
8547,Justin Jackson
8548,Icyjolt
8549,Formsmatter
8550,gitcare
8551,Cubic Timeline Productions Inc.
8552,Frank Gallinsky
8553,AL Games
8554,Open Mid Interactive
8555,"Humanture, Inc."
8556,ShiinaYashiro
8557,chlsea
8558,Horse Beverages
8559,Moped Games
8560,"Lava Flow Games, LLC"
8561,Vasily Wosck
8562,Hakki Ozturk
8563,Sharkbird
8564,Mikhail Melnikov
8565,Tzar Leonardi
8566,Molosoft
8567,hede
8568,Cosmic Ray Studio
8569,Otter-Co
8570,Red Rabbit Company Limited
8571,Pixel Engineers
8572,SUBLEVEL ONE STUDIOS
8573,Revoked Studio
8574,S-Game
8575,InterSol OOO
8576,nohoho
8577,DLODLO
8578,Danny E.K. van der Kolk
8579,Koloss Kolektiv
8580,Bazitov Mikhail
8581,Reptoid Games
8582,Gunschlinger
8583,Gerald David Becker
8584,CaveDave
8585,Fatalitech
8586,David J Ozsvath
8587,Codex7
8588,O'olBlue Inc.
8589,Chongming Studio
8590,kangawallapuss
8591,RedForce Games
8592,Exciting Games
8593,Dreamz Studio
8594,3rd Eye Studios
8595,Hayali
8596,Klondike Solitaire Kings
8597,UNIOCS
8598,Polymorph Games
8599,Aleksandr Soldatov
8600,ScTiger
8601,Monkeys Lab.
8602,JoyfulStudio
8603,Mubeat Studio
8604,Nowhere Town
8605,Wiering Software
8606,Xiqi Game
8607,Lust star
8608,Roger Barton
8609,Kentoo Sp. z o.o.
8610,City Quests Media UK
8611,Albatross Wirehead
8612,Hot Knife Digital Media
8613,Mimicry
8614,AurumDust
8615,Alien Mind
8616,AppsByBrats
8617,DreamEscape
8618,Adam John Adkins
8619,Blaiz Entertainment	
8620,Noctecraft Entertainment
8621,跳跃网络
8622,Adreamation Games Studio
8623,Infinite Road Studio
8624,Ghxstudio
8625,Caustic Reality
8626,Ameet Sharma
8627,Michal Kuchárik
8628,AYE Technology 
8629,Mouseless Media
8630,IronEqual
8631,Somnium Space Ltd.
8632,VergeXGamer
8633,Whitefish Software
8634,TAS Systems
8635,Bemoworld Studios
8636,emergeWorlds
8637,Absortalent Games
8638,AJetBear Entertainment
8639,HongbinGame
8640,Christoffer Ryrvall
8641,L. Stotch 
8642,Dropout Games
8643,Michael Schade
8644,Mahjong Solitaire
8645,Jam
8646,Tvee Games
8647,SUPERMEGAQUEST INC.
8648,dimosha_92
8649,@peoplepersonpro
8650,Duang Network
8651,Soiree Games
8652,AVA Gaming
8653,Dreel
8654,Totem Games
8655,Tall James Games
8656,DV9DESIGN
8657,Brutal Muse Studio
8658,Benjamin Rommel Games
8659,Smokin' Skull
8660,ADB
8661,Nimbus Interactive
8662,Horus Games
8663,"Psychic VR Lab Co., Ltd."
8664,Fast Travel Games
8665,upjers
8666,Glass Isle Entertainment
8667,Blazing Stick
8668,Yeronimo Apps
8669,YIMING ZHANG
8670,Vitalii Holiev
8671,Lonely Dev
8672,Open World Interactive
8673,Life Art Studios
8674,Piaj
8675,Skybound Games
8676,Delattre & Harger
8677,Jamo Games
8678,1st impact games
8679,Time Stop Interactive
8680,Heavy Spectrum Limited
8681,Gilles Schaeck
8682,Curve Digital 
8683,Veritex Studios LLC
8684,Pretty Bat Games
8685,Hook Echo Software
8686,Fuyu Games AB
8687,90s Studio
8688, SOFTSTAR TECHNOLOGY BEIJINGCOLTD
8689,洋葱头科技
8690,Matthew Peacock
8691,Valga Games Studio
8692,Danil Kapylov
8693,Intermediaware
8694,RLR Training Inc
8695,Topstitch Games
8696,empty assembly
8697,Mad Mimic
8698,Artyom Design
8699,H L Nunnelly
8700,Blueplant Entertainment
8701,Cylinder Studios
8702,BJGameInd
8703,Arjuna Games
8704,For Kids
8705,Studio Thug Life
8706,Alliance
8707,Bubel Studio
8708,Midnight Hub
8709,Amplecti Chao
8710,Damien Sueur
8711,Headroom.one
8712,Helios Production
8713,BURP! Games
8714,Coin Operated Games
8715,Munigis
8716,Barnaque
8717,Digital Domain 
8718,Grey Gods
8719,GHSSJ
8720,Spacepup Entertainment
8721,Yayapipi Studio
8722,Blueshift Media
8723,iwangr
8724,Bad Panda Games
8725,wHDinc.
8726,Graybeard Games
8727,STEAKSTEAK Games
8728,Upturn Games
8729,WARMA Corporation
8730,NerdRage Studios
8731,PCAndVR
8732,ManBeardGames
8733,pulsartronic
8734,DCF Studios
8735,Stay Awake Games
8736,ANV Team
8737,Stefan Fleischer
8738,Impawsible Games
8739,Odd Chamber
8740,Sergey Romanko
8741,ninjadodogames
8742,Dimfrost
8743,Grambo Games L.L.P
8744,New 90's Games
8745,hishapes
8746,Jeremy Gable
8747,Team Salvato
8748,Ultimerse
8749,Sparks Games
8750,NASPAPA GAMES
8751,Sprocket Crash Games
8752,ILIN DMITRY IGOREVICH
8753,Mikael Mattsson
8754,Studio 1983
8755,Field of View CE
8756,Smart Online Games
8757,Mikołaj Spychał
8758,TotalDistraction
8759,Shiv
8760,Heaven Brotherhood
8761,AB SOFT
8762,LiquidFire Entertainment
8763,Lack of Luck Productions
8764,Avekvist
8765,Game e Arte
8766,Ninetales Studios
8767,Attu Games
8768,Koker_007
8769,Team Full Sail
8770,Gate Zero
8771,Pilone Consulting
8772,Konfa Games
8773,aomin-meiho studios
8774,Lab-mobil
8775,bu2 studio
8776,Deserving Life
8777,"Dataweb, Inc."
8778,Northwood Studios
8779,Jacob Francis
8780,Aperico Software
8781,ZapHop Games
8782,wei
8783,RBIOKuriboh
8784,Holdens group ltd
8785,Xenturion
8786,B2Expand
8787,Bit Nurse
8788,Educational Games
8789,Paul Boland
8790,West Dos (HK) LTD.
8791,Thalasse Games
8792,Fallen Publishing
8793,Albin Bernhardsson
8794,"Beazle Bee, LLC"
8795,JOYCITY
8796,Osmium
8797,Citor3 Entertainment Studio
8798,Goldsaucer Ltd
8799,IP Izmailov Vladimir Yurievich
8800,"Thorne Media, LLC"
8801,Hernán Smicht
8802,Phantom Pine Studios
8803,yang1zhi
8804,XiaoLongBao Games
8805,David Su
8806,Vedanta Team
8807,FossettGaming
8808,Mwester Studios
8809,Log Games Ltd
8810,COCOSOLA
8811,Helmi Bastami
8812,Intersect Games
8813,Simple Blue
8814,Waldemar Umaniz
8815,Quick Save Studios
8816,Lucid Pixel
8817,Gametrip
8818,Great God
8819,"Present Day Media, LLC"
8820,ZO Studio Games
8821,Amaweks Games
8822,David Ruland
8823,quanhome
8824,Mighty Games
8825,Sure Games
8826,Creative Consultants Agency
8827,Masahiro Suzuki
8828,Kool2Play Sp. z o.o.
8829,e.com
8830,WangJianWei
8831,BigGame
8832,Red Fire Games
8833,Outright Games
8834,Wix Games
8835,WHITEROCK games
8836,Zloy Krot Studio
8837,Lycanic Studios
8838,Hype ProductionZ
8839,Unwhale Studio
8840,Valut
8841,Shiny Dolphin Games LLC
8842,LAME Dimension
8843,Paris Stalker
8844,Dexion Games
8845,Hedgehog Game Studios
8846,Geezer Games
8847,DoubleMoose Games
8848,Just Fishing LLC
8849,Bloom Digital Media
8850,Masterbrain Bytes GmbH & Co. KG
8851,Autotelic Games LLC
8852,RealFire Interactive
8853,Voltornas Games
8854,Avalanche Publishing
8855,VR Factory
8856,Erik Brunström
8857,Zombie Soup
8858,Odd Meter
8859,Maurice Fernitz
8860,Gamily Studios
8861,Nitrous Butterfly
8862,TREON Games
8863,JB
8864,Ceylon Entertainment
8865,Another Noname
8866,Pohjoinen Pelinkehitys ry
8867,Wicked Studios
8868,Graffiti Games
8869,Phoenix Coalition
8870,Johnny Ginard
8871,Hifire Game Studio
8872,Harley GW Dolton
8873,TriHelix LLC
8874,NEXT Studios
8875,Extra Dimension
8876,Simon Blasen
8877,Alexandr Versebeliuc
8878,Mohsin Rizvi
8879,NanoidGames
8880,bad monkee
8881,rusty games
8882,Ghostbutter
8883,Pine Street Codeworks LLC
8884,Foxwarrior Productions
8885,Fowers Games
8886,The Gunseed Collab
8887,Grindstone
8888,JaudaLabs
8889,Binary Fusion
8890,Superstruct
8891,"Chengdu Touch Times Technology Co., Ltd"
8892,Fake GO
8893,TM xR Lab
8894,Tobop Productions
8895,shenzhen YuHui Technologyco.LTD
8896,Dynasty Interactive Ltd
8897,George Batchelor
8898,Skip32
8899,Real Maxwell LLC
8900,Dreamlike Arts Games
8901,Rebelware Games
8902,Joshua Keith
8903,3dinvis games
8904,Sideline
8905,Kasey Ozymy
8906,Silver Side Studios
8907,MC Games
8908,自由愉悦小黄猫(Free pleasure little yellow cat)
8909,JellyTeam
8910,Skullcap Studios
8911,Renaissance
8912,AlphaSoft LLC
8913,GMGame
8914,BoomCat Studios
8915,Audacious Games
8916,Fallen Planet Studios
8917,Albatros Softworks
8918,Mahjong Game
8919,Glacier Labs
8920,Peter Junior Leonar
8921,Revintu
8922,Capt McCay Soft
8923,Mathias
8924,Anatoly Konstantinov
8925,Okinawa Sunrise
8926,Pixel Island
8927,PF3D
8928,Infinity Arc Studios
8929,CATE
8930,Fewjix
8931,Gravity Wave Interactive
8932,Aerilon Studios
8933,Dome VR
8934,Raster_Entertainment
8935,Zendo Games
8936,"LegionVR, LLC"
8937,HuBiao
8938,Tornado Games
8939,VRNOVO
8940,Team Dogpit
8941,Chicken Waffle
8942,DysTop
8943,Epic Banana Games LLC
8944,Rhythmical Badass
8945,Alexander Shvab
8946,Star Legion
8947,Igor Rashkuev
8948,Nerd Commando Game Studios
8949,Miracle Studio 
8950,Damsel Stone
8951,Roest
8952,Evgeniy Psarev
8953,Nicholas Fisher
8954,BeBold
8955,Tranquility games
8956,Connor O.R.T. Linning
8957,Monocool Interactive
8958,Shanghai YiJun Network Info Technologies Inc.
8959,FlatCircle
8960,piximo interactive
8961,Viron Shake
8962,David Nguyen
8963,WounderGrift
8964,Artax Games
8965,10ft Games
8966,Supine
8967,CoozGameZ
8968,Grip Top Games
8969,WildArts
8970,Pierced Games
8971,Boozer Game Studios
8972,XAREA
8973,Smartmelon
8974,Tomas Lif
8975,VB Studio
8976,ZhangHaiLong
8977,Dextrit
8978,Denis Isakov
8979,Step Dad Productions
8980,BBit
8981,Studio Eris
8982,UnNaturalism Inc.
8983,PHY-SIX
8984,Zatun Game Studio
8985,Game for people
8986,Fazz Brothers
8987,Clear Light Games
8988,Jaime Scribbles Games
8989,Look At My Game
8990,Ammonite Design Studios Ltd
8991,Carlo Monzini
8992,GO Studio
8993,Playmous
8994,MSRX22
8995,RewindApp
8996,Brain Machine
8997,uVR
8998,Niket Patel
8999,GemBem
9000,Tech Warrior-Dylan Dugan
9001,Chronik Spartan
9002,Garage Games
9003,Rappid Studios
9004,Maniac Games
9005,Valentin Bertolino
9006,RiceMaster
9007,Fade Away
9008,Baked Games
9009,Two thousand and one entertainment studio
9010,Emprom Game
9011,Perverse Games
9012,Fasold Games
9013,dochengmedia
9014,KEA Games
9015,WarDucks
9016,Shadow Blade Productions
9017,Felix & Paul Studios
9018,Auburn Sounds
9019,PianoB Studio
9020,Devin Eastmond
9021,Burgee Games
9022,Facundo Balboa
9023,BloodyStation
9024,Kaigan Games OÜ
9025,No Moss Studios
9026,The Hyper Carries!
9027,DaFu Studio
9028,IndigoBlue Game Studio
9029,Kerkko Rasilainen
9030,ELF
9031,26k
9032,Grant Hansen
9033,Scrap Games
9034,Big Blue Bubble
9035,After Death Team
9036,Frenetic Gaming
9037,Potatobrain Games
9038,AlexHoratio
9039,Magic VR
9040,凝冰剑斩
9041,Mike Pickering
9042,Silver Dog Games
9043,Endrit Special Poductions
9044,FoxNext VR Studio
9045,"Zimventures, LLC"
9046,Team Train Frontier
9047,Ducat
9048,Alex's Granny
9049,hf Production
9050,CRJ Games
9051,Nemeton Singularity Simulations
9052,Lesley Dodd
9053,Statespace
9054,zha7
9055,Supa Serious
9056,Grid Game
9057,MyGamePublisher
9058,StudioBACKSTAGE
9059,绿叶工作室
9060,Idellio
9061,Joseph Bramlett
9062,Think Inside The Box
9063,Snowdrop Lab
9064,Bishop Armstrong
9065,Acute Games
9066,Spur Arts
9067,Myarcadegames Studios
9068,Press Pause Games
9069,Slayers' Stronghold Studios
9070,Metal Fox
9071,Light Loop Games
9072,GamerzDan
9073,WSJ Team
9074,Dark Room Studio
9075,PyrofrogStudos
9076,"UTPlus Interactive, Inc."
9077,W.T.B.
9078,Bloodline Games
9079,3lb Games
9080,Partial Reality
9081,Wave Light Games Inc.
9082,Anxious Neck Games
9083,Marcos Rocha
9084,Mystic cat
9085,Awesome Stuff Software
9086,"Luetso, LLC"
9087,tensixfour Digital
9088,Chris Patton
9089,MythicOwl
9090,Stairfall Institute
9091,Dev9k
9092,"SUNFISH Co., Ltd."
9093,Evocat Games
9094,Ruaz.404
9095,LoadUpGames.com
9096,Scourgey Works
9097,Harrison Went
9098,Mythic Chest
9099,Aristotelis Giannakopoulos
9100,Leonardo Alexandrino
9101,Vector Hat
9102,Stevemata
9103,Dave Gumble
9104,Danilo Valeite
9105,Lunchbox Edu
9106,DigitalWolfByte
9107,The Dangerous Kitchen
9108,Agency Principle
9109,Boogie Down Games llc
9110,Studio Fawn
9111,Star Game Studios
9112,Packet1337 Inc.
9113,DistrictWare inc.
9114,csgood
9115,Side Group 
9116,Dunfan Lu
9117,UP DEVELOPMENT LTD.
9118,RandomSpin
9119,Onuralp Kanatsız
9120,祥
9121,Engin Mercan
9122,Pixel Reign
9123,Three Souls Interactive
9124,Cube Factory
9125,Steven Mildenhall
9126,Best Friend Games
9127,IndieMax
9128,Noonan.Design
9129,Pixel Blade Games
9130,Aweswan studios
9131,Emily Peregrine
9132,Wrecked Angle Studios
9133,GreenThumbStudios
9134,Angry Rabbit Studios
9135,OraMonkey
9136,AWS
9137,VactoR
9138,Derpy Dinos
9139,QguGame
9140,Paul C. K. W
9141,The Arcade Crew
9142,Star Drifters
9143,Anime squаd
9144,VITALII HOLIEV
9145,Cyberlamb Studios
9146,Retro Reactor
9147,Take Five Games
9148,"Teleporter Realities, Inc."
9149,Pig Ignorant Entertainment
9150,GraphXGames
9151,Androzz
9152,兔子放映
9153,Tom-Erik Nielsen
9154,A.Lepunov
9155,U24 Solutions
9156,SacriFACE Studio
9157,AlyStudio
9158,Polybit
9159,O'Stinky lab.
9160,in Principle Inc
9161,Gopherwood Studios LLC
9162,Russell Meakim
9163,Aero Games LLC
9164,Dmitry Zagumennov
9165,Armet Games
9166,Piko Interactive
9167,Avi Rosenblum
9168,Pixel Guy
9169,RISING GAME
9170,bottyann
9171,SOOTH Inc.
9172,Monane
9173,Underdog Interactive
9174,"CRAVA,Inc."
9175,teamCOIL
9176,Vitaly Titov
9177,Parizagames Ltd.
9178,"Sastrei Studios, LLC"
9179,Speedy
9180,Calaca studios 
9181,Bilge Kaan
9182,Dyrnwyn Games
9183,eugeniy_kh
9184,DeerFarm
9185,Eelooz AB
9186,ChillX Ltd
9187,Really Interactive
9188,antrorse
9189,Galulugame
9190,Tactical AR
9191,ThinkVirtual
9192,O.P. Games
9193,Tordrix
9194,SandorHQ
9195,Bumpy Trail Games
9196,Bunny on Caffeine LLC
9197,Pixoala
9198,"Source Technology Co., Ltd."
9199,M3G1DD0
9200,Beard Games Studio
9201,Corey Martin
9202,Yode group
9203,Pedica Games
9204,MadskillzVR
9205,Hyperbolic
9206,Disgruntled Games LLC
9207,Frontiers.io
9208,Fusion.Robot & Co
9209,KX Games
9210,ZtarLab
9211,marutigames
9212,Twin Squid Ltd
9213,Souluted Games
9214,No. 28 Games
9215,Candymakers
9216,Georgian Opariuc 
9217,Hey Mum Jam No Marmalade
9218,Next Zen Mechanics Limited
9219,Milan Matonok
9220,EGOD
9221,Joseph MacDonald
9222,EcoShooter
9223,The Sherrinford
9224,Range Plus One Inc.
9225,PulPul Games
9226,Wang Wenxi
9227,RCMADIAX
9228,Grid Sage Games
9229,Ugamehome
9230,Fair Games
9231,Hakan Tatar
9232,APGal
9233,Meta Sauce
9234,Walnut LLC
9235,FRAPPA STUDIO
9236,Arbatskii Anatolii
9237,Remtairy
9238,Brandon Rabico
9239,天河(TH Game)
9240,Sinn Studio Inc.
9241,Royal Rudius Entertainment
9242,GY Games
9243,Casual.US
9244,CGPills
